20210100|2021010001|M00037|09/01/2021||12|2291115040600071|0056576||1|11111111|||33.90|0.00|6.10|||||||0.00||40.00|PEN|1.000||||||||1|
20210100|2021010001|M00038|09/01/2021||12|2291115040600071|0056577||1|11111111|||53.39|0.00|9.61|||||||0.00||63.00|PEN|1.000||||||||1|
20210100|2021010001|M00039|10/01/2021||12|2291115040600071|0056578||1|11111111|||10.17|0.00|1.83|||||||0.00||12.00|PEN|1.000||||||||1|
20210100|2021010001|M00040|10/01/2021||12|2291115040600071|0056579||1|11111111|||68.64|0.00|12.36|||||||0.00||81.00|PEN|1.000||||||||1|
20210100|2021010001|M00041|10/01/2021||12|2291115040600071|0056580||1|11111111|||30.51|0.00|5.49|||||||0.00||36.00|PEN|1.000||||||||1|
20210100|2021010001|M00042|10/01/2021||12|2291115040600071|0056581||1|11111111|||38.14|0.00|6.86|||||||0.00||45.00|PEN|1.000||||||||1|
20210100|2021010001|M00043|10/01/2021||12|2291115040600071|0056582||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00044|10/01/2021||12|2291115040600071|0056583||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00045|10/01/2021||12|2291115040600071|0056584||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00046|10/01/2021||12|2291115040600071|0056585||1|11111111|||91.53|0.00|16.47|||||||0.00||108.00|PEN|1.000||||||||1|
20210100|2021010001|M00047|10/01/2021||12|2291115040600071|0056586||1|11111111|||45.76|0.00|8.24|||||||0.00||54.00|PEN|1.000||||||||1|
20210100|2021010001|M00048|10/01/2021||12|2291115040600071|0056587||1|11111111|||33.05|0.00|5.95|||||||0.00||39.00|PEN|1.000||||||||1|
20210100|2021010001|M00049|10/01/2021||12|2291115040600071|0056588||1|11111111|||45.76|0.00|8.24|||||||0.00||54.00|PEN|1.000||||||||1|
20210100|2021010001|M00050|10/01/2021||12|2291115040600071|0056589||1|11111111|||53.39|0.00|9.61|||||||0.00||63.00|PEN|1.000||||||||1|
20210100|2021010001|M00051|10/01/2021||12|2291115040600071|0056590||1|11111111|||68.64|0.00|12.36|||||||0.00||81.00|PEN|1.000||||||||1|
