08/30/10, 11:39:20, 4, 0, :Invalid directory.
08/30/10, 11:44:02, 4, 0, :Invalid directory.
08/30/10, 11:44:30, 4, 0, :Invalid directory.
08/30/10, 11:46:01, 4, 0, :Invalid directory.
08/30/10, 11:47:18, 4, 0, :Invalid directory.
08/30/10, 11:53:12, 4, 0, :Invalid directory.
09/04/10, 07:13:53, 4, 0, :Invalid directory.
09/05/10, 12:53:16, 4, 0, :Invalid directory.
09/05/10, 14:05:03, 4, 0, :Invalid directory.
09/05/10, 14:05:31, 4, 0, :Invalid directory.
09/05/10, 14:08:05, 4, 0, :Invalid directory.
09/05/10, 15:57:14, 4, 0, :Invalid directory.
09/05/10, 17:16:16, 4, 0, :Invalid directory.
09/05/10, 18:13:09, 4, 0, :Invalid directory.
09/05/10, 18:16:09, 4, 0, :Invalid directory.
09/05/10, 18:17:45, 4, 0, :Invalid directory.
09/05/10, 18:18:58, 4, 0, :Invalid directory.
09/05/10, 18:26:47, 4, 0, :Invalid directory.
09/05/10, 18:30:49, 4, 0, :Invalid directory.
09/05/10, 18:36:51, 4, 0, :Invalid directory.
09/05/10, 18:38:24, 4, 0, :Invalid directory.
09/05/10, 18:50:57, 4, 0, :Invalid directory.
09/05/10, 18:52:53, 4, 0, :Invalid directory.
09/05/10, 18:56:14, 4, 0, :Invalid directory.
09/05/10, 18:57:20, 4, 0, :Invalid directory.
09/05/10, 18:58:05, 4, 0, :Invalid directory.
09/05/10, 18:58:35, 4, 0, C:\ADMIN\NORDI\comanda.RPT:Error detected by database DLL.
09/05/10, 18:59:03, 4, 0, C:\ADMIN\NORDI\comanda.RPT:Error detected by database DLL.
09/05/10, 19:00:23, 4, 0, C:\ADMIN\NORDI\comanda.RPT:Error detected by database DLL.
09/05/10, 19:02:12, 4, 0, C:\ADMIN\NORDI\comanda.RPT:Error detected by database DLL.
09/05/10, 19:09:24, 4, 0, :Invalid directory.
09/05/10, 19:10:12, 4, 0, :Invalid directory.
09/05/10, 19:14:29, 4, 0, :Invalid directory.
09/05/10, 19:16:27, 4, 0, :Invalid directory.
09/05/10, 19:19:20, 4, 0, :Invalid directory.
09/05/10, 19:20:14, 4, 0, :Invalid directory.
09/05/10, 19:21:24, 4, 0, :Invalid directory.
09/05/10, 19:47:56, 4, 0, :Invalid directory.
09/05/10, 19:56:43, 4, 0, :Invalid directory.
09/13/10, 09:07:40, 4, 0, :Invalid directory.
09/14/10, 13:01:15, 4, 0, :Invalid directory.
09/14/10, 21:51:57, 4, 0, :Invalid directory.
09/14/10, 21:52:57, 4, 0, :Invalid directory.
09/14/10, 21:54:38, 4, 0, :Invalid directory.
09/14/10, 22:02:35, 4, 0, :Invalid directory.
09/14/10, 22:03:22, 4, 0, :Invalid directory.
09/14/10, 22:08:59, 4, 0, :Invalid directory.
09/14/10, 22:14:42, 4, 0, :Invalid directory.
09/14/10, 22:17:06, 4, 0, :Invalid directory.
09/14/10, 22:18:54, 4, 0, :Invalid directory.
09/14/10, 22:20:08, 4, 0, :Invalid directory.
09/14/10, 22:20:49, 4, 0, :Invalid directory.
09/14/10, 22:21:39, 4, 0, :Invalid directory.
09/14/10, 22:23:11, 4, 0, :Invalid directory.
09/14/10, 22:27:10, 4, 0, :Invalid directory.
09/14/10, 22:29:46, 4, 0, :Invalid directory.
10/06/10, 12:08:28, 4, 0, :Invalid directory.
10/06/10, 12:29:20, 4, 0, :Invalid directory.
10/06/10, 12:30:06, 4, 0, :Invalid directory.
10/06/10, 14:09:24, 4, 0, :Invalid directory.
10/06/10, 14:10:12, 4, 0, :Invalid directory.
10/06/10, 14:17:48, 4, 0, :Invalid directory.
10/06/10, 14:18:33, 4, 0, :Invalid directory.
10/06/10, 14:20:30, 4, 0, :Invalid directory.
10/06/10, 14:21:17, 4, 0, :Invalid directory.
10/06/10, 14:22:52, 4, 0, :Invalid directory.
10/06/10, 14:23:58, 4, 0, :Invalid directory.
10/06/10, 14:24:51, 4, 0, :Invalid directory.
10/06/10, 14:24:57, 4, 0, :Invalid directory.
10/06/10, 14:27:20, 4, 0, :Invalid directory.
10/06/10, 14:27:42, 4, 0, :Invalid directory.
10/06/10, 14:27:47, 4, 0, :Invalid directory.
10/06/10, 14:28:21, 4, 0, :Invalid directory.
10/06/10, 14:30:47, 4, 0, :Invalid directory.
10/06/10, 14:31:14, 4, 0, :Invalid directory.
10/06/10, 14:34:19, 4, 0, :Invalid directory.
10/06/10, 14:35:36, 4, 0, :Invalid directory.
10/06/10, 14:37:00, 4, 0, :Invalid directory.
10/06/10, 14:37:55, 4, 0, :Invalid directory.
10/06/10, 14:38:32, 4, 0, :Invalid directory.
10/06/10, 14:39:00, 4, 0, :Invalid directory.
10/06/10, 14:40:00, 4, 0, :Invalid directory.
10/06/10, 14:40:21, 4, 0, :Invalid directory.
10/06/10, 14:44:06, 4, 0, :Invalid directory.
